"direction","line_name","org_name","dest_name","vech_name","weekend_status","day_of_year","time_of_day","non_neg_delay"
0,"M60-SBS","BROADWAY/W 106 ST","SELECT BUS SERVICE LA GUARDIA AIRPORT","NYCT_5294",FALSE,304,871,0
0,"S59","MAIN ST/AMBOY RD","PT RICHMOND","NYCT_4006",FALSE,352,465,0
1,"B46","WASHINGTON PLZ/LANE3","KINGS PLAZA via UTICA","NYCT_4624",FALSE,296,1395,4.26666666666667
1,"B68","PROSPECT PK SW/BARTEL PRITCHARD SQ","CONEY ISLAND STILLWELL AV via C I AV","NYCT_373",FALSE,353,968,9.75
1,"Q43","HILLSIDE AV/268 ST","JAMAICA LIRR STA via HILLSDE","NYCT_6883",FALSE,174,43,6.1
0,"B63","SHORE RD/3 AV","PIER 6 BKLYN BRIDGE PK via 5 AV","NYCT_431",FALSE,216,1089,29.7
0,"X21","HYLAN BL/RICHMOND AV (LOT)","SUPER EXPRESS 42ST 1AV via NEW JERSEY","NYCT_2211",FALSE,240,538,0
1,"M11","BROADWAY/W 133 ST","WEST VILL ABINGDON SQ via 9 AV","NYCT_3858",TRUE,343,432,0.5
1,"Q54","JAMAICA AV/170 ST","WILLAMSBURG BRIDGE PLZ","NYCT_7275",FALSE,227,1137,21.1666666666667
0,"B60","WILLIAMS AV/FLATLANDS AV","WILLIAMSBURG BRIDGE PLAZA","NYCT_7231",FALSE,240,735,5.05
1,"Bx36","RANDALL AV/OLMSTEAD AV","WASHINGTON HTS GW BRIDGE","NYCT_326",FALSE,340,527,0.633333333333333
1,"Q12","NORTHERN BL/MORGAN ST","FLUSHING MAIN ST STA via NORTHERN","NYCT_7393",TRUE,217,946,25
1,"B46","WASHINGTON PLZ/LANE3","KINGS PLAZA via UTICA","NYCT_5182",FALSE,363,805,16.7666666666667
0,"B57","BEARD ST/OTSEGO ST","MASPETH FRESH POND RD","NYCT_7212",FALSE,297,958,2.55
0,"B3","25 AV/HARWAY AV","BERGEN BCH E 71 ST via AV U","NYCT_4896",FALSE,172,977,0.45
0,"B52","CADMAN PZ W/TILLARY ST","RIDGEWOOD TERM via GATES","NYCT_6529",FALSE,226,959,0
0,"M57","W 72 ST/BROADWAY","EAST SIDE YORK - 60 ST XTOWN","NYCT_3930",FALSE,289,1154,11.9166666666667
0,"S42","CLYDE PL/ARNOLD ST","ST GEORGE FERRY","NYCT_7050",FALSE,304,1037,0.866666666666667
0,"Q88","92 ST/59 AV","QUEENS VILL JAMAICA AV","NYCT_4462",TRUE,232,899,7.11666666666667
1,"B82","SEAVIEW AV/PENNSYLVANIA AV","CNY ISLND STILLWELL AV via FLATLANDS AV","NYCT_6806",FALSE,219,706,0
0,"B6","HARWAY AV/BAY 37 ST","ROCK PKY STA","NYCT_4874",TRUE,155,953,5.83333333333333
1,"M104","CONVENT AV/W 129 ST","41 ST via BROADWAY/7 AV","NYCT_6635",TRUE,343,777,6.15
1,"B15","JFK AIRPORT/TERMINAL 5 AirTrain STATION","BED-STUY WOODHULL HOSP","NYCT_6608",FALSE,222,55,4.45
0,"Bx22","CASTLE HILL AV/NORTON AV","BEDFORD PARK PAUL AV - 205 ST","NYCT_5741",FALSE,158,1026,8.7
1,"M96","E 97 ST/1 AV","WEST SIDE WEST END AV CROSSTOWN","NYCT_6389",FALSE,352,929,4.73333333333333
1,"Q44-SBS","BOSTON RD/E 180 ST","SELECT BUS JAMAICA via MAIN ST","NYCT_5993",FALSE,300,832,23.5
0,"Bx12-SBS","BROADWAY/ISHAM ST","SELECT BUS BAY PLAZA CO-OP CITY","NYCT_5308",FALSE,279,504,7.28333333333333
0,"S79-SBS","MARSH AV/RING RD","SELECT BUS SERVICE BAY RIDGE 86 ST STATN","NYCT_4247",FALSE,163,751,21.75
1,"Q59","QUEENS BL/JUNCTION BL","WILLIAMSBURG BRIDGE PLZ via GRAND","NYCT_4044",TRUE,169,1005,18.1
0,"Bx41-SBS","3 AVE/WESTCHESTER AV","SELECT BUS WLIMSBRIDGE GUN HILL RD","NYCT_5784",FALSE,229,384,0
0,"B49","ORIENTAL BL/MACKENZIE ST","BD-STY FLTN ST via OCEAN AV via ROGRS AV","NYCT_4625",FALSE,173,1262,17.7333333333333
1,"Bx30","EARHART LA/ERSKINE PL","NORWOOD 205 ST STA","NYCT_8325",FALSE,304,448,0
1,"Q27","138 ST/37 AV","LTD CAMBRIA HEIGHTS 120 AV","NYCT_8048",FALSE,355,1180,1.26666666666667
0,"Bx35","W 179 ST/BROADWAY","W FARMS RD SOUTHERN BL","NYCT_7682",TRUE,239,541,7.48333333333333
1,"M15","E 126 ST/2 AV","PIKE ST - DIVISION ST via 2 AV","NYCT_6089",FALSE,173,565,4.66666666666667
0,"B12","PARKSIDE AV/OCEAN AV","EAST NY ALABAMA AV","NYCT_7137",TRUE,365,566,0
0,"Q43","ARCHER AV/SUTPHIN BL","LTD FLORAL PARK 268 ST via HILLSIDE","NYCT_8015",FALSE,290,1088,9.16666666666667
1,"M86-SBS","E 92 ST/YORK AV","SELECT BUS WESTSIDE WEST END AV CROSSTWN","NYCT_5864",FALSE,278,396,0
1,"B83","VAN SINDEREN AV/FULTON ST","SPRING CREEK GATEWAY MALL","NYCT_6798",FALSE,227,359,0
0,"Q85","TEARDROP/LAYOVER","GREEN ACRES","NYCT_8404",TRUE,225,994,11.8833333333333
0,"M42","12 AV/42 ST","UN - 1 AV CROSSTOWN","NYCT_6733",FALSE,342,705,6.06666666666667
0,"B41","FLATBUSH AV/KINGS PLAZA","DNTWN BKLYN CADMAN PLZ via FLATBSH","NYCT_4597",FALSE,229,337,3.46666666666667
1,"Q58","41 RD/MAIN ST","RIDGEWOOD TERM","NYCT_7258",TRUE,238,627,0.183333333333333
1,"B13","WYCKOFF AV/DE KALB AV","SPRING CREEK GATEWAY MALL","NYCT_4124",TRUE,238,339,7.45
0,"Q58","PALMETTO ST/MYRTLE AV","FLUSHING MAIN ST","NYCT_6501",FALSE,300,776,7.91666666666667
0,"Bx4A","BERGEN AV/WESTCHESTER AV","WESTCHESTER AV via METROPOLITAN OVAL","NYCT_5753",FALSE,228,902,17
1,"M3","FT GEORGE AV/66 FORT GEORGE AV","125 ST ST. NICHOLAS","NYCT_6696",FALSE,171,1315,0.366666666666667
1,"M10","FRED DOUGLASS BL/W 158 ST","COLUMBUS CIRCLE via CENTRAL PARK W.","NYCT_6724",TRUE,350,1009,2.88333333333333
1,"M Shuttle Bus","PALMETTO ST/MYRTLE AV","M TRAIN TO BWAY","NYCT_6101",FALSE,299,622,0
1,"M9","1 AV/E 27 ST","BATTERY PK CITY via AV C via PARK ROW","NYCT_3807",FALSE,165,403,1.7
1,"M79-SBS","E 79 ST/EAST END AV","SELECT BUS W SIDE RIVERSIDE DR CROSSTOWN","NYCT_5919",FALSE,165,893,3.01666666666667
0,"M60-SBS","BROADWAY/W 106 ST","LA GUARDIA AIRPORT","NYCT_5844",TRUE,162,1396,24.4333333333333
1,"S74","ST GEORGE FERRY/S74 & S84","BRICKTOWN MALL","NYCT_8177",FALSE,361,1116,2.41666666666667
1,"Q43","HILLSIDE AV/268 ST","JAMAICA LIRR STA via HILLSDE","NYCT_6862",FALSE,353,599,10.0333333333333
0,"B35","39 ST/1 AV","LTD BROWNSVILLE M GASTON BL via CHURCH","NYCT_806",FALSE,279,487,10.65
0,"B43","LINCOLN RD/FLATBUSH AV","GREENPOINT BOX ST","NYCT_757",FALSE,354,448,0
1,"S61","ST GEORGE FERRY/S61 & S91","S I MALL YUKON AV","NYCT_8292",TRUE,217,510,0
1,"M86-SBS","E 92 ST/YORK AV","SELECT BUS WESTSIDE WEST END AV CROSSTWN","NYCT_5824",TRUE,350,996,5.86666666666667
1,"M101","ST NICHOLAS AV/W 192 ST","LTD EAST VILLAGE 6 ST via LEX AV","NYCT_5641",FALSE,303,1226,0.783333333333333
0,"M5","6 AV/W 31 ST","WASHINGTON HEIGHTS  GW BRIDGE","NYCT_3873",FALSE,275,1170,0
0,"B6","HARWAY AV/BAY 37 ST","LTD EAST NY NEW LOTS STA","NYCT_7191",FALSE,219,1080,4.03333333333333
1,"M101","ST NICHOLAS AV/W 192 ST","EAST VILLAGE 6 ST via LEX AV","NYCT_6057",TRUE,162,1235,27.7666666666667
1,"M100","BROADWAY/W 219 ST","E HARLM 1 AV-125 ST via BDWY via AMSTRDM","NYCT_4366",TRUE,344,980,0
0,"S78","BRICKTOWN SHOPPING/CENTER","ST GEORGE FERRY via HYLAN","NYCT_8173",TRUE,218,505,5.88333333333333
0,"B48","LINCOLN RD/FLATBUSH AV","GREENPOINT MEEKER AV","NYCT_4537",FALSE,353,713,2.43333333333333
0,"M11","BETHUNE ST/GREENWICH ST","RIVERBANK 145 ST via 10 AV","NYCT_6728",FALSE,170,574,11.1833333333333
0,"Bx40","SEDGWICK AV/CEDAR AV","THROGS NECK FT SCHUYLER via TREMONT","NYCT_4773",TRUE,225,477,6.28333333333333
0,"Bx6","RIVERSIDE DR W/157-10 RIVERSIDE DR W","HUNTS POINT","NYCT_7698",FALSE,229,954,0
0,"Q44-SBS","MERRICK BL/ARCHER AV","SELECT BUS BRONX ZOO via MAIN ST","NYCT_5988",TRUE,350,1065,7.68333333333333
1,"M55","W 44 ST/6 AV","SOUTH FERRY","NYCT_3907",FALSE,289,1224,1.43333333333333
1,"Bx33","WALNUT AV/E 133 ST","HARLEM ST NICHLAS","NYCT_284",FALSE,275,631,36.0166666666667
1,"B46-SBS","MALCOLM X BL/DE KALB AV","SELECT BUS  KINGS PLAZA via UTICA","NYCT_7331",FALSE,341,1037,12.7833333333333
1,"B63","BROOKLYN BRIDGE PARK/PIER 6","BAY RIDGE SHORE RD via 5 AV","NYCT_230",FALSE,167,850,0
0,"M60-SBS","BROADWAY/W 106 ST","SELECT BUS SERVICE LA GUARDIA AIRPORT","NYCT_5844",FALSE,298,701,1.45
0,"Bx42","SEDGWICK AV/CEDAR AV","THROGS NECK HARDING AV via TREMONT","NYCT_4756",FALSE,157,463,10.4833333333333
1,"Bx5","BRUCKNER BL/WESTCHESTER AV","SOUTHERN BLVD WESTCHESTER AV","NYCT_5760",FALSE,226,732,4.18333333333333
0,"Q44-SBS","MAIN ST/39 AV","SELECT BUS BRONX ZOO via MAIN ST","NYCT_5990",FALSE,353,290,0
0,"S53","RICHMOND TER/PARK AV","BAY RIDGE 86 ST STA","NYCT_7057",FALSE,360,1062,0
1,"B13","WYCKOFF AV/DE KALB AV","SPRING CREEK GATEWAY MALL","NYCT_7225",TRUE,364,734,0
1,"B15","JFK AIRPORT/TERMINAL 5 AirTrain STATION","BED-STUY WOODHULL HOSP","NYCT_7127",TRUE,337,330,0.183333333333333
0,"B61","PROSPECT PK W/18 ST","DOWNTOWN BKLYN FULTON MALL via RED HOOK","NYCT_397",FALSE,229,644,7.15
1,"Q27","138 ST/37 AV","JAMAICA AV","NYCT_8027",FALSE,170,1216,0
0,"S57","EBBITTS ST/HYLAN BL","PT RICHMOND","NYCT_8305",FALSE,340,959,0
0,"Bx3","BROADWAY/179 ST","RIVERDALE BWAY - 238 ST","NYCT_4388",FALSE,164,927,7.71666666666667
1,"X30","W 57 ST / 11 AV","SUNNYSIDE via NEW JERSEY via FOREST AV","NYCT_2635",FALSE,299,1155,12.1
0,"M5","6 AV/W 31 ST","LIMITED WASHINGTON HEIGHTS GW BRIDGE","NYCT_3940",FALSE,166,646,11.9666666666667
1,"Bx6","FOOD CENTER DR/MARKET ST","RIVERSIDE DR","NYCT_719",FALSE,222,569,0
1,"Q30","NASSAU BL/LITTLE NECK PY","JAMAICA  LIRR STA  SUTPHIN BL","NYCT_8066",FALSE,296,732,0
0,"B47","AV U/E 54 ST","BED-STUY WOODHULL HOSP via RALPH AV","NYCT_4434",FALSE,236,1361,32.8333333333333
1,"B35","HEGEMAN AV/CHESTER AV","LTD SUNSET PARK 1 AV via CHURCH AV","NYCT_424",TRUE,281,1064,6.91666666666667
0,"Bx13","W 178 ST/FT WASHINGTON AV","RIVER AV - 149 ST","NYCT_8383",FALSE,236,533,20.35
0,"M86-SBS","W 86 ST/BROADWAY","Select Bus Service Yorkville East End AV","NYCT_5868",FALSE,167,398,0.2
1,"B47","MARCUS GARVEY BLVD/BROADWAY","KINGS PLAZA via RALPH AV","NYCT_7232",FALSE,226,814,2.48333333333333
1,"Bx35","W FARMS RD/WESTCHESTER AV","WASHINGTON HTS GW BRIDGE","NYCT_304",TRUE,176,1034,1.15
1,"M103","LEXINGTON AV/E 124 ST","CITY HALL via LEX AV","NYCT_6818",FALSE,364,9,3.43333333333333
0,"B36","SURF AV/W 37 ST","SHEEPSHEAD BAY AVENUE U","NYCT_4990",FALSE,345,667,8.91666666666667
1,"M66","E 67 ST/YORK AV","LINCOLN CTR WEST END AV XTOWN","NYCT_5127",TRUE,288,1412,1.85
1,"Bx12-SBS","PARKING RAMP/ACCESS RD","SELECT BUS BROADWAY INWOOD","NYCT_5778",FALSE,349,1266,0
0,"X38","SURF AV/W 37 ST","MIDTOWN 57 ST via FDR-23 ST via MADISON","NYCT_2464",FALSE,340,545,2.78333333333333
0,"B41","E 70 ST/VETERANS AV","DNTWN BKLYN CADMAN PLZ via FLATBSH","NYCT_4609",FALSE,220,856,10.7166666666667
0,"Q28","39 AV/138 ST","BAY TERRACE  BELL BL","NYCT_7400",FALSE,163,615,7.96666666666667
0,"B44-SBS","NOSTRAND AV/AV U","SBS FLUSHING AV via NOSTRAND via ROGERS","NYCT_5343",FALSE,339,1180,1
1,"Bx36","RANDALL AV/OLMSTEAD AV","WASHINGTON HTS GW BRIDGE","NYCT_7772",FALSE,353,800,15.85
0,"B15","MARCUS GARVEY BL/BROADWAY","JFK AIRPORT","NYCT_7131",FALSE,170,333,0.116666666666667
1,"Q5","MERRICK BL/233 ST","JAMAICA PRSNS-ARCHR via MERRICK","NYCT_8105",FALSE,339,490,0
1,"Bx15","3 AV/E FORDHAM RD","W. HARLEM 12 AV via 3 AV via 125 ST","NYCT_7707",TRUE,280,688,2.05
1,"B46","WASHINGTON PLZ/LANE3","KINGS PLAZA via UTICA","NYCT_4948",FALSE,289,1282,3.13333333333333
0,"B41","E 70 ST/VETERANS AV","DNTWN BKLYN CADMAN PLZ via FLATBSH","NYCT_5126",FALSE,292,743,0
1,"B4","KNAPP ST/HARKNESS AV","BAY RIDGE NARROWS AV","NYCT_759",FALSE,222,931,0
0,"Q46","QUEENS BL/78 AV","LTD LK SUCCESS LIJ HOSP via UNION","NYCT_6479",FALSE,348,1020,3.1
1,"B67","DIVISION AV/WYTHE AV","KENSINGTON CORTLYOU RD","NYCT_668",FALSE,355,1031,0.6
0,"Q27","SPRINGFIELD BL / 119 AV","FLUSHING  MAIN ST STA","NYCT_6472",FALSE,153,914,1.45
0,"M15-SBS","SOUTH FERRY/TERMINAL","SELECT BUS SERVICE 125ST via 1 AV","NYCT_1276",FALSE,293,849,24.2833333333333
0,"X1","ELTINGVILLE/TRANSIT CENTER","W MDTWN CNTRL PK S. via CHURCH via 6 AV","NYCT_2606",FALSE,181,812,0.483333333333333
1,"B41","CADMAN PLAZA WEST/JOHNSON ST","BERGEN BCH VETERANS AV via FLATBSH","NYCT_4589",FALSE,215,769,9.53333333333333
1,"M31","E 92 ST/YORK AV","CLINTON 11 AV via 57 ST","NYCT_3906",FALSE,289,1006,0
0,"Bx16","E 206 ST/ROCHAMBEAU AV","PELHAM ROPES AV via MUNDY LA","NYCT_4071",FALSE,153,1094,11.7
0,"B35","39 ST/1 AV","LTD BROWNSVILLE M GASTON BL via CHURCH","NYCT_763",FALSE,222,723,15.55
1,"M23-SBS","AV C/E 20 ST","SELECT BUS CHELSEA PIERS 12AV CROSSTOWN","NYCT_5930",FALSE,228,844,0
1,"S59","RICHMOND TER/PARK AV #3","TOTTENVILLE","NYCT_8289",FALSE,167,1028,3
1,"Q20B","15 AV/COLLEGE PT BL","JAMAICA MERRICK BL via 14 AV via MAIN ST","NYCT_7373",FALSE,335,481,8.65
1,"Bx5","TURNBULL AV/ PUGSLEY AV","SOUTHERN BLVD WESTCHESTER AV","NYCT_8352",FALSE,350,6,3.28333333333333
0,"Q46","QUEENS BL/78 AV","GLEN OAKS via 260 ST","NYCT_8026",FALSE,300,529,7.53333333333333
1,"M104","CONVENT AV/W 129 ST","41 ST via BROADWAY/7 AV","NYCT_6367",FALSE,348,1014,20.35
1,"B43","BOX ST/MANHATTAN AV","LEFRTS GDNS PROSPCT PK STA","NYCT_451",FALSE,356,999,22.2
0,"Q46","QUEENS BL/78 AV","SPRINGFIELD BL","NYCT_8024",FALSE,286,1029,1.11666666666667
0,"B15","MARCUS GARVEY BL/BROADWAY","JFK AIRPORT","NYCT_5022",TRUE,302,874,0
0,"Q17","MERRICK BL/ARCHER AV","FLUSHING MAIN ST STA","NYCT_4910",FALSE,303,1303,3.4
1,"M21","GRAND ST/FDR DRIVE","SOHO SPRING ST CROSSTOWN","NYCT_3917",FALSE,286,1095,0
1,"M103","E 126 ST/2 AV","CITY HALL via LEX AV","NYCT_6057",TRUE,155,932,8.86666666666667
1,"B4","KNAPP ST/HARKNESS AV","BAY RIDGE NARROWS AV","NYCT_660",FALSE,180,1073,0
1,"Q20A","COLLEGE PT BL/15 AV","JAMAICA  MERRICK BL via 20 AV via MAIN S","NYCT_7428",FALSE,213,980,2.6
0,"B4","NARROWS AV/77 ST","SHEEPSHEAD BAY KNAPP ST","NYCT_247",FALSE,278,15,0
0,"M14A","8 AV/BLEECKER ST","LOWER E. SIDE GRAND-FDR CROSSTOWN","NYCT_5278",FALSE,241,493,0
1,"M103","LEXINGTON AV/E 124 ST","CITY HALL via LEX AV","NYCT_6095",TRUE,224,574,0
1,"M1","MALCOLM X BL/W 146 ST","E VILLAGE 8 ST via 5 AV","NYCT_6771",FALSE,283,1202,33.3
0,"B42","ROCKAWAY PY/SHORE PY SR N","ROCK PKY STA","NYCT_7121",FALSE,228,1209,0.716666666666667
1,"Q85","243 ST/147 AV","LTD JAMAICA PARSONS - ARCHER","NYCT_5155",FALSE,236,411,2.95
0,"Bx42","SEDGWICK AV/CEDAR AV","THROGS NECK HARDING AV via TREMONT","NYCT_4774",FALSE,163,581,2.71666666666667
0,"M9","SOUTH END AV/ALBANY ST","KIPS BAY 1 AV - 26 ST via AV C","NYCT_3817",FALSE,300,1082,5.61666666666667
1,"B57","FLUSHING AV/61 ST","RED HOOK IKEA TERMINAL","NYCT_7215",TRUE,343,1370,13.0666666666667
1,"Q44-SBS","BOSTON RD/E 180 ST","SELECT BUS JAMAICA via MAIN ST","NYCT_6009",FALSE,214,1350,6.28333333333333
0,"Bx17","E 135 ST/ST ANN'S AV","FORDHAM PLZ","NYCT_7766",FALSE,158,477,0
0,"Q83","153 ST/HILLSIDE AV","227 ST 114 AV via LIBERTY","NYCT_8031",FALSE,165,790,6.08333333333333
0,"Bx26","W 205 ST/PAUL AV","CO-OP CITY EARHART LA via ALLERTN","NYCT_8350",TRUE,288,1124,0
0,"Bx18","SEDGWICK AV/HARLEM RIVER BRIDGE","170 ST CONCRSE","NYCT_8380",FALSE,296,1199,0
1,"Q44-SBS","BOSTON RD/E 180 ST","SELECT BUS JAMAICA via MAIN ST","NYCT_6015",FALSE,170,439,27.6833333333333
1,"S66","ST GEORGE FERRY/S66","PORT RICHMOND via GRYMES HILL","NYCT_8238",FALSE,160,988,11.2333333333333
1,"Q54","JAMAICA AV/170 ST","WILLAMSBURG BRIDGE PLZ","NYCT_6496",FALSE,338,1167,6.76666666666667
1,"B26","WYCKOFF ST/PALMETTO ST","DNTWN BKLYN TILLARY ST via HALSEY","NYCT_7261",FALSE,158,522,2.13333333333333
1,"Bx12-SBS","PARKING RAMP/ACCESS RD","SELECT BUS BROADWAY INWOOD","NYCT_5309",FALSE,282,783,0
1,"X30","W 57 ST / 11 AV","SUNNYSIDE via NEW JERSEY via FOREST AV","NYCT_2582",FALSE,356,1111,3.51666666666667
0,"S61","YUKON AV/WATCHMANS OFFICE","ST GEORGE FERRY","NYCT_8261",TRUE,168,471,0
1,"B43","BOX ST/MANHATTAN AV","LEFRTS GDNS PROSPCT PK STA","NYCT_670",FALSE,167,1250,0.8
1,"M104","CONVENT AV/W 129 ST","41 ST via BROADWAY/7 AV","NYCT_6632",FALSE,165,1134,1.76666666666667
0,"B1","MACKENZIE LOOP (no G-A-R: use 300000)","BAY RIDGE 4 AV","NYCT_7151",FALSE,279,1305,3.2
1,"M10","FRED DOUGLASS BL/W 158 ST","COLUMBUS CIRCLE via CENTRAL PARK W.","NYCT_6395",FALSE,174,988,2.1
1,"M4","MARGARET CORBIN DR/CLOISTERS","MIDTOWN PENN STA via BROADWAY via 5 AV","NYCT_6662",FALSE,226,772,4.66666666666667
1,"Bx12-SBS","PARKING RAMP/ACCESS RD","SELECT BUS SERVICE BROADWAY INWOOD","NYCT_5806",TRUE,176,1322,4.01666666666667
1,"B8","ROCKAWAY AV/HEGEMAN AV","BAY RIDGE 95 ST STA","NYCT_455",FALSE,354,1190,0
0,"X17","HYLAN BL/BEDELL AV","E MIDTOWN 57 ST via CHURCH via MADISON","NYCT_2578",FALSE,177,818,0
0,"Q27","SPRINGFIELD BL / 119 AV","FLUSHING  MAIN ST STA","NYCT_8007",FALSE,179,594,5.53333333333333
0,"B13","GATEWAY CTR TERM/GATEWAY DR","WYCKOFF HTS HOSP WYCKOFF AV DEKALB AV","NYCT_4013",TRUE,231,447,0
0,"Bx19","RIVERBANK ST PK/CULTURAL CTR","BRONX PK via 149 ST via SOUTHRN","NYCT_5964",TRUE,238,1104,4.38333333333333
1,"B67","DIVISION AV/WYTHE AV","KENSINGTON CORTLYOU RD","NYCT_432",FALSE,283,444,0.383333333333333
1,"B38","METROPOLITAN AV/STARR ST","DNTWN BKLYN TILLARY ST","NYCT_7246",FALSE,279,1004,3.03333333333333
0,"M15-SBS","SOUTH FERRY/TERMINAL","SELECT BUS SERVICE 125ST via 1 AV","NYCT_1276",FALSE,346,562,14.2833333333333
0,"B62","BOERUM PL/SCHERMERHORN ST","LI CITY QUEENS PLAZA","NYCT_7204",FALSE,228,587,2.66666666666667
0,"Bx36","W 179 ST/BROADWAY","SOUNDVIEW PUGSLEY AV","NYCT_7722",TRUE,287,1183,0.1
1,"S79-SBS","4 AV/86 ST","SELECT BUS SI MALL via HYLAN","NYCT_4267",FALSE,286,1031,2.56666666666667
1,"Bx30","EARHART LA/ERSKINE PL","NORWOOD 205 ST STA","NYCT_8325",FALSE,303,1120,16.8666666666667
1,"Q20B","15 AV/COLLEGE PT BL","JAMAICA MERRICK BL via 14 AV via MAIN ST","NYCT_4131",FALSE,349,712,0.466666666666667
0,"Q24","PATCHEN AV/LAFAYETTE AV","JAMAICA  168 ST via ATLANTIC","NYCT_6843",FALSE,228,789,1.08333333333333
1,"M66","E 67 ST/YORK AV","LINCOLN CTR WEST END AV XTOWN","NYCT_5236",FALSE,222,570,0
1,"M66","E 67 ST/YORK AV","LINCOLN CTR WEST END AV XTOWN","NYCT_5215",FALSE,216,444,0
1,"Bx38","BAY PZ/BARTOW AV","NORWOOD 205 ST STATION via GUNHILL","NYCT_4079",TRUE,344,952,12.7833333333333
1,"B26","WYCKOFF ST/PALMETTO ST","DNTWN BKLYN TILLARY ST via HALSEY","NYCT_6536",FALSE,291,707,1.33333333333333
0,"Bx36","W 179 ST/BROADWAY","SOUNDVIEW PUGSLEY AV","NYCT_703",FALSE,355,1241,0
1,"B41","CADMAN PLAZA WEST/JOHNSON ST","KINGS PLAZA via FLATBSH","NYCT_5030",FALSE,236,1075,8.98333333333333
1,"M15","E 126 ST/2 AV","SOUTH FERRY via 2 AV","NYCT_5552",TRUE,161,686,24.0333333333333
1,"Q42","SAYRES AV/179 PL","JAMAICA PRSNS-ARCHR","NYCT_8444",FALSE,341,425,2.75
0,"M3","4 AV/E 10 ST","FT GEORGE 193 ST via MADSON via ST. NICH","NYCT_6421",FALSE,275,584,1.85
1,"Bx2","SEDGWICK AV/FT INDEPENDENCE ST","MOTT HAVEN 136 ST via CONCOURSE","NYCT_5581",FALSE,163,1083,0
1,"B6","LIVONIA AV/ASHFORD ST","LTD BENSONHURST HARWAY AV","NYCT_7180",FALSE,275,939,0
0,"Bx12","SEDGWICK AV/WEBB AV","ORCHARD BEACH","NYCT_5752",FALSE,222,755,14.8666666666667
0,"Q3","JFK AIRPORT/TERMINAL 5 AirTrain STATION","JAMAICA 179 ST STA 165 ST TERM","NYCT_8416",FALSE,227,1343,5.46666666666667
1,"Q28","23 AV/BELL BL","FLUSHING  MAIN ST STA","NYCT_4671",FALSE,216,796,3.36666666666667
1,"B8","ROCKAWAY AV/HEGEMAN AV","BAY RIDGE 95 ST STA","NYCT_439",FALSE,340,942,6.93333333333333
1,"Q44-SBS","BOSTON RD/E 180 ST","SELECT BUS JAMAICA via MAIN ST","NYCT_6008",FALSE,354,570,0
1,"Q3","165 ST/TERMINAL","JFK AIRPORT via FARMERS BL","NYCT_4674",TRUE,239,1121,0
0,"Q58","PALMETTO ST/MYRTLE AV","FLUSHING MAIN ST","NYCT_4062",TRUE,175,1245,7.5
1,"Q56","JAMAICA AV/170 ST","BWAY JCT VN SNDRN AV","NYCT_4841",FALSE,227,1201,7.03333333333333
1,"M15-SBS","E 126 ST/2 AV","SELECT BUS SERVICE SOUTH FERRY via 2 AV","NYCT_1256",FALSE,236,389,4
0,"B82","STILLWELL TERMINAL BUS LOOP","SPRNG CRK TWR via KNGS HWY via FLTLND AV","NYCT_6598",FALSE,166,1035,2.88333333333333
0,"M8","WEST ST/CHRISTOPHER ST","AVENUE D CROSSTOWN","NYCT_6744",FALSE,356,628,3.76666666666667
0,"M15-SBS","SOUTH FERRY/TERMINAL","SELECT BUS SERVICE 125ST via 1 AV","NYCT_1274",TRUE,154,598,1.65
1,"Q58","41 RD/MAIN ST","LTD RIDGEWOOD TERM","NYCT_6501",TRUE,162,802,0.866666666666667
0,"Q46","QUEENS BL/78 AV","LK SUCCESS LIJ HOSP via UNION","NYCT_8020",FALSE,359,1247,0
0,"M4","W 32 ST/7 AV","WSHNGTN HTS CLOISTRS via MADSON via BWAY","NYCT_6699",FALSE,284,844,0.816666666666667
1,"M23-SBS","AV C/E 20 ST","SELECT BUS CHELSEA PIERS 12AV CROSSTOWN","NYCT_5977",FALSE,179,954,0
0,"Bx2","LINCOLN AV/E 137 ST","KNGSBRDG HTS FT INDEP ST via CONCOURSE","NYCT_4739",FALSE,304,384,4.01666666666667
1,"S54","BROADWAY/RICHMOND TER","ELTINGVILLE RICHMOND AV","NYCT_7007",FALSE,163,860,3.15
1,"S76","ST GEORGE FERRY/S 76 & S86","OAKWOOD MILL RD","NYCT_7023",FALSE,215,944,2.15
1,"Bx32","VA HOSPITAL/VA HOSPITAL","MOTT HAVEN 136 ST","NYCT_7804",FALSE,158,443,1.25
0,"Q58","PALMETTO ST/MYRTLE AV","FLUSHING MAIN ST","NYCT_6521",FALSE,303,979,0
0,"B41","FLATBUSH AV/KINGS PLAZA","DNTWN BKLYN CADMAN PLZ via FLATBSH","NYCT_5053",TRUE,154,953,5.41666666666667
1,"Bx21","WESTCHESTER AV/LANE  AV","MOTT HAVEN 136 ST","NYCT_7778",FALSE,167,470,0
0,"M101","ASTOR PL/3 AV","FT GEORGE 193 ST via 3 AV","NYCT_5644",TRUE,154,632,5.73333333333333
0,"B82","HARWAY AV/BAY 37 ST","SPRING CRK TWRS SEAVIEW AV via KINGS HWY","NYCT_6839",FALSE,279,506,1.78333333333333
1,"B24","GREENPOINT AV/MANHATTAN AV","WILLIAMSBURG BRIDGE PLZ","NYCT_4571",FALSE,362,1252,9.25
0,"B62","BOERUM PL/SCHERMERHORN ST","LI CITY QUEENS PLAZA","NYCT_4568",TRUE,350,1119,1.9
